69944	0	2000
572	0	536
571	0	762
69949	0	2026
35768	0	1616
569	0	1978
516	0	1949
35719	0	863
69891	0	1252
140300	0	765
69894	0	1083
35715	0	64
513	0	89
515	0	1007
525	0	217
526	0	532
35725	0	253
104586	0	1924
527	0	748
35724	0	657
69897	0	1292
521	0	984
522	0	718
104590	0	1926
523	0	815
175515	0	657
532	0	1616
535	0	454
35733	0	862
531	0	862
69909	0	1038
35729	0	1155
540	0	240
35741	0	840
537	0	314
35736	0	1613
610	0	440
611	0	877
608	0	96
69991	0	886
615	0	267
612	0	540
618	0	119
35816	0	1267
619	0	119
617	0	1666
69992	0	2038
69993	0	79
623	0	1555
620	0	119
621	0	1787
625	0	299
624	0	187
631	0	649
630	0	1903
629	0	119
70002	0	857
628	0	1629
635	0	185
35833	0	14
632	0	831
35835	0	987
639	0	1863
638	0	385
637	0	1857
636	0	291
35839	0	342
576	0	128
577	0	815
578	0	984
579	0	731
69954	0	1275
581	0	462
583	0	286
104652	0	1662
585	0	704
69963	0	2032
590	0	639
140355	0	99
592	0	13
595	0	628
597	0	269
596	0	804
599	0	773
598	0	995
601	0	1116
600	0	872
69981	0	883
605	0	488
35806	0	42
104664	0	345
604	0	558
607	0	795
606	0	530
687	0	1268
686	0	278
35630	0	334
682	0	738
681	0	477
680	0	291
678	0	279
677	0	604
35616	0	996
70052	0	793
702	0	1959
70072	0	1936
35645	0	1651
35647	0	1551
700	0	1620
701	0	766
175413	0	1537
698	0	1295
699	0	279
697	0	266
694	0	1694
104498	0	914
695	0	743
692	0	305
693	0	1983
688	0	1268
652	0	1692
35599	0	748
655	0	570
70024	0	945
654	0	493
649	0	268
35592	0	1730
35593	0	527
644	0	1919
70018	0	826
104451	0	12
646	0	973
175374	0	694
70023	0	1721
640	0	1857
104454	0	12
643	0	1878
140430	0	2033
668	0	96
669	0	320
35609	0	679
667	0	1595
660	0	269
661	0	1443
70032	0	579
663	0	1329
656	0	389
657	0	700
658	0	2036
747	0	1937
746	0	269
745	0	706
744	0	1664
35691	0	568
751	0	460
750	0	485
748	0	317
739	0	336
738	0	331
737	0	1972
35682	0	1763
742	0	557
762	0	1665
760	0	1599
761	0	1837
70137	0	1813
764	0	548
754	0	639
70135	0	1812
35701	0	1631
35700	0	1623
756	0	284
35703	0	1848
713	0	1540
35659	0	1116
712	0	268
715	0	381
714	0	285
719	0	1271
140482	0	1966
35648	0	1550
708	0	1329
711	0	1781
730	0	838
731	0	383
104539	0	353
720	0	360
721	0	111
724	0	1778
725	0	452
726	0	284
727	0	1014
35510	0	1822
820	0	1260
818	0	263
140592	0	1259
35519	0	1077
825	0	282
827	0	1571
35513	0	1732
826	0	619
804	0	317
69666	0	1970
806	0	1148
807	0	111
800	0	1954
801	0	285
802	0	1639
813	0	984
815	0	1633
35500	0	0
69678	0	1847
808	0	104
809	0	259
35497	0	1543
811	0	1256
791	0	1600
788	0	1590
69653	0	1477
787	0	1918
786	0	633
785	0	1253
798	0	585
797	0	1741
69661	0	1342
35481	0	1629
792	0	1103
35461	0	927
773	0	1705
35457	0	1651
769	0	1337
783	0	648
35470	0	1822
778	0	1664
776	0	1636
777	0	969
880	0	1329
884	0	1027
887	0	680
886	0	269
889	0	1893
888	0	398
35579	0	950
891	0	270
864	0	455
866	0	1690
869	0	352
35557	0	1551
872	0	1972
874	0	2023
875	0	457
140640	0	1371
876	0	585
104938	0	1448
879	0	1837
35564	0	814
35537	0	1057
849	0	296
35539	0	2019
854	0	451
35542	0	568
104912	0	369
69725	0	909
859	0	583
858	0	1792
69727	0	909
862	0	260
860	0	259
832	0	658
836	0	1846
837	0	116
842	0	108
841	0	1074
104908	0	982
846	0	691
844	0	321
140609	0	1802
845	0	260
956	0	260
954	0	1881
955	0	1830
69810	0	1379
948	0	2033
949	0	256
950	0	1569
951	0	1068
35379	0	1983
944	0	397
945	0	256
947	0	233
941	0	447
35374	0	1028
942	0	328
69807	0	1732
35371	0	1009
69805	0	1285
35368	0	532
933	0	1730
69794	0	942
935	0	505
934	0	15
69799	0	367
929	0	410
35362	0	696
69798	0	78
104742	0	1220
930	0	197
69784	0	2021
35357	0	716
69785	0	923
35356	0	2013
927	0	512
924	0	929
925	0	119
35358	0	1757
922	0	1833
140692	0	1761
921	0	116
918	0	314
916	0	753
35351	0	1059
104720	0	1053
914	0	766
915	0	476
912	0	182
913	0	272
69768	0	1255
909	0	7
35342	0	1848
69770	0	1806
907	0	541
35336	0	1641
906	0	2025
905	0	2025
903	0	1647
35332	0	1761
900	0	260
35335	0	1020
897	0	1059
1016	0	1838
1017	0	1833
1019	0	754
35448	0	930
1020	0	965
69880	0	1938
1022	0	836
1023	0	1798
69881	0	1938
35443	0	638
1010	0	287
35441	0	1066
69877	0	895
1011	0	675
69873	0	1674
1015	0	1719
69868	0	895
1002	0	343
1005	0	624
35438	0	916
69867	0	895
35439	0	1335
1004	0	745
1006	0	1206
993	0	334
35427	0	887
997	0	105
996	0	267
104802	0	1685
999	0	587
998	0	1924
987	0	320
35416	0	1991
104797	0	1720
984	0	284
104795	0	1684
978	0	363
979	0	373
35408	0	414
976	0	283
69840	0	1712
982	0	287
983	0	514
69842	0	1770
980	0	1836
970	0	117
140738	0	985
974	0	738
973	0	43
962	0	1920
35395	0	1824
35397	0	887
35398	0	962
1100	0	1468
1101	0	261
1102	0	1713
1096	0	379
1097	0	1268
36298	0	549
1098	0	460
1092	0	261
36295	0	985
71491	0	1621
1094	0	1029
36291	0	1938
36319	0	1143
1112	0	2021
139863	0	316
36312	0	1795
1115	0	1925
1114	0	977
71506	0	1988
1108	0	291
1111	0	1558
1110	0	1758
1105	0	604
36306	0	979
1104	0	287
1107	0	237
36304	0	247
1135	0	1554
36335	0	725
71531	0	1717
36328	0	888
1128	0	743
36331	0	808
1129	0	1664
36325	0	1659
1127	0	1107
1124	0	1300
1123	0	1618
1120	0	834
1121	0	278
1151	0	1833
1150	0	1857
1149	0	508
106232	0	368
1148	0	342
1147	0	439
1146	0	58
36346	0	1849
1145	0	667
36347	0	1715
1144	0	1268
1143	0	1555
1142	0	1078
71536	0	779
1140	0	1701
1138	0	1264
1137	0	743
36338	0	1136
1136	0	333
1032	0	624
1033	0	579
1035	0	1697
71431	0	850
1025	0	256
139784	0	115
36230	0	402
1030	0	352
1049	0	1615
36250	0	1955
36251	0	999
1051	0	88
71452	0	1024
1052	0	49
1054	0	105
1043	0	297
1045	0	201
71442	0	1323
1044	0	765
71441	0	599
1066	0	277
71469	0	378
1067	0	260
1071	0	119
139809	0	1674
1059	0	264
1056	0	1857
1057	0	1857
1063	0	1852
71457	0	1784
1060	0	256
1061	0	693
1083	0	1551
71487	0	1988
1081	0	317
1085	0	930
36286	0	935
1084	0	2036
1075	0	259
71477	0	1004
1074	0	453
71476	0	1761
1073	0	1260
139836	0	1462
1072	0	33
1079	0	462
1078	0	279
36277	0	806
1077	0	302
1220	0	278
36164	0	1915
36165	0	1915
139981	0	365
1219	0	276
1218	0	722
1228	0	1552
1231	0	1540
71624	0	678
36173	0	1915
1224	0	746
36169	0	833
1236	0	736
1233	0	1680
1234	0	180
139984	0	2012
1245	0	1269
1247	0	932
71646	0	355
1240	0	913
1241	0	680
1242	0	1938
1253	0	1224
36198	0	1809
1252	0	260
1250	0	52
1261	0	256
140000	0	1745
140005	0	510
1257	0	531
36202	0	536
1256	0	291
1270	0	1235
36212	0	1948
1266	0	119
1279	0	256
1277	0	1690
71676	0	664
1274	0	842
1272	0	1002
1273	0	649
1153	0	271
1152	0	1078
139918	0	1577
1157	0	583
36103	0	229
1159	0	1680
1158	0	1654
1161	0	256
1163	0	392
1165	0	699
71562	0	1818
1164	0	1985
1166	0	336
71574	0	1714
71575	0	1276
1169	0	363
106004	0	1806
139934	0	1793
71573	0	853
1171	0	278
1172	0	821
1173	0	1987
1174	0	640
1181	0	913
1183	0	322
1187	0	885
1186	0	462
1185	0	787
1184	0	196
1189	0	1534
139944	0	1849
1194	0	984
36140	0	1020
1202	0	990
36145	0	1915
1203	0	722
1201	0	318
36149	0	301
36151	0	1915
106032	0	1274
71603	0	702
36150	0	1020
1210	0	1026
36153	0	1915
71613	0	1776
1211	0	1607
1214	0	272
1215	0	1879
1212	0	1635
36158	0	1915
1374	0	921
1373	0	450
1372	0	268
1366	0	536
71250	0	865
1362	0	1675
1358	0	763
1359	0	624
36044	0	121
1356	0	1857
1354	0	1645
71245	0	1404
1355	0	1383
36043	0	1931
1350	0	546
1351	0	862
106433	0	592
1346	0	120
36032	0	582
1344	0	665
1405	0	704
1407	0	322
71288	0	1953
1406	0	624
1403	0	1787
140153	0	1127
1398	0	1833
1393	0	269
1395	0	1783
1394	0	1634
1388	0	684
1390	0	699
1391	0	528
1385	0	257
71276	0	1983
71266	0	1613
1381	0	1845
1376	0	289
1377	0	1925
1378	0	794
1379	0	265
1310	0	268
1309	0	727
35999	0	1991
1308	0	507
1300	0	1317
140038	0	951
1291	0	765
1288	0	512
140034	0	1140
1294	0	1647
35980	0	1991
1295	0	1879
71178	0	111
35982	0	926
35969	0	1773
1281	0	1729
1286	0	1663
1287	0	704
35972	0	323
35975	0	996
1285	0	283
1336	0	368
1338	0	33
36025	0	1004
106425	0	1667
1340	0	1851
36031	0	2010
106427	0	319
71221	0	110
1331	0	270
71220	0	110
1333	0	742
36023	0	1652
1335	0	285
1334	0	674
1322	0	230
1323	0	952
71210	0	764
1324	0	279
1325	0	174
1326	0	284
36012	0	2029
71206	0	1535
1312	0	1584
36001	0	1757
1317	0	857
1494	0	1722
35925	0	1978
1495	0	689
106321	0	1798
1492	0	1635
1490	0	461
106326	0	2030
1502	0	562
1503	0	624
1500	0	315
71386	0	2010
1498	0	709
71389	0	1978
1499	0	462
1497	0	1719
1479	0	548
1478	0	1469
71360	0	2026
1474	0	1629
1473	0	397
1486	0	722
1485	0	640
1484	0	640
106313	0	1356
71373	0	893
1483	0	668
106353	0	1076
1524	0	13
106352	0	1078
1526	0	1553
1527	0	72
140285	0	1527
71415	0	944
106356	0	133
1522	0	739
1533	0	1775
35966	0	1773
1534	0	12
1535	0	701
1529	0	546
1509	0	945
71399	0	89
1504	0	737
71397	0	1786
1506	0	870
71396	0	98
1517	0	108
1516	0	1603
1519	0	115
1513	0	1620
106348	0	1945
1512	0	1586
106350	0	809
1515	0	576
35944	0	140
1426	0	1857
1424	0	451
1425	0	1858
1430	0	1863
71313	0	676
1431	0	453
1429	0	321
1434	0	570
1432	0	420
1439	0	451
1411	0	321
1409	0	113
1408	0	936
1415	0	1880
1413	0	452
106241	0	522
1412	0	1543
1421	0	293
1420	0	277
1457	0	96
1458	0	571
1459	0	1012
71346	0	1771
1461	0	1942
1462	0	1798
1463	0	1635
1465	0	560
1466	0	683
35897	0	1738
1468	0	1374
1469	0	640
140210	0	1089
1470	0	848
140211	0	649
1471	0	640
35900	0	685
1441	0	1443
71335	0	1769
1440	0	291
35875	0	1771
1443	0	276
140206	0	1565
106272	0	1711
1447	0	1905
71328	0	1709
35877	0	0
1451	0	1673
1450	0	568
1453	0	747
1452	0	699
1455	0	1629
1642	0	1106
1643	0	1361
1640	0	640
1641	0	1519
139362	0	1592
71017	0	729
36847	0	796
71019	0	1947
36846	0	468
71012	0	830
1635	0	1590
36832	0	883
1632	0	1846
71015	0	998
36834	0	1629
1639	0	672
1636	0	1014
36838	0	1629
1637	0	1317
139369	0	238
139381	0	691
1657	0	727
36858	0	1612
1656	0	881
1663	0	197
71035	0	1787
1661	0	344
71031	0	1787
1649	0	1308
1648	0	1720
1654	0	810
1653	0	1324
71026	0	961
1608	0	262
1611	0	552
36808	0	1825
70987	0	951
1613	0	749
1614	0	1990
70985	0	933
1615	0	1553
36812	0	1000
36802	0	1780
1602	0	1746
1603	0	1730
1604	0	1741
1605	0	1730
1607	0	70
1625	0	252
36827	0	1810
36824	0	1770
1626	0	1918
1629	0	1629
1628	0	1463
1631	0	1609
36818	0	1832
1617	0	611
1618	0	104
36823	0	710
36820	0	1770
1623	0	278
1583	0	296
1580	0	524
36783	0	1947
1581	0	648
1578	0	991
1576	0	652
36778	0	234
1572	0	1665
1570	0	1679
36768	0	1791
70969	0	1944
1598	0	635
1597	0	174
1596	0	455
1594	0	1079
1592	0	1643
36795	0	1924
36788	0	1225
1591	0	302
1589	0	1547
105649	0	1959
1585	0	291
139325	0	1834
1584	0	775
70921	0	1547
1545	0	462
105615	0	1772
1546	0	1958
1547	0	1014
70914	0	1285
36743	0	277
1541	0	1070
70912	0	853
1542	0	260
1543	0	489
36739	0	1026
70918	0	670
1537	0	738
1538	0	312
36736	0	1027
1564	0	1278
1567	0	975
36765	0	714
1560	0	1370
1563	0	581
1562	0	760
1557	0	673
1556	0	312
1558	0	1277
1553	0	342
1552	0	342
1555	0	593
1763	0	639
1762	0	1016
1761	0	686
1760	0	332
71137	0	111
1767	0	957
36709	0	1674
1766	0	1006
1765	0	1766
1764	0	1636
71138	0	110
36712	0	1310
36713	0	1972
1770	0	1629
1769	0	462
105581	0	1694
71150	0	2021
1773	0	488
71146	0	108
1778	0	1308
1779	0	268
71157	0	827
1783	0	371
36727	0	1757
71164	0	1205
36729	0	1788
1784	0	744
1785	0	675
36730	0	1546
1791	0	1308
71162	0	1818
1789	0	1717
36734	0	648
1731	0	702
174413	0	609
1730	0	1546
1733	0	370
1732	0	570
1735	0	856
71104	0	781
1738	0	1848
105551	0	1946
1743	0	360
1742	0	685
1746	0	673
71124	0	1946
1747	0	108
1748	0	744
1750	0	1728
36693	0	488
1752	0	652
36697	0	588
36696	0	1911
139473	0	1336
1757	0	583
36702	0	0
1759	0	346
1703	0	785
1702	0	511
1701	0	1655
105505	0	1331
1699	0	1956
105511	0	1701
1696	0	276
71078	0	1996
1711	0	550
36652	0	22
1709	0	566
1718	0	181
1719	0	1580
36660	0	325
1717	0	321
1714	0	570
36659	0	730
105524	0	1725
1726	0	1705
1727	0	583
1725	0	206
1722	0	1308
71101	0	857
36664	0	129
1720	0	1106
36666	0	1773
1721	0	103
1669	0	287
1671	0	886
71041	0	1787
1665	0	741
36608	0	1654
71044	0	948
1677	0	757
1679	0	1658
1673	0	1308
1672	0	2008
36617	0	589
71058	0	609
1685	0	74
1687	0	427
1682	0	530
71060	0	1793
1694	0	449
36636	0	2046
1688	0	1223
1690	0	250
105502	0	1331
1691	0	1980
71069	0	1793
1912	0	1795
1915	0	1652
1917	0	1562
1916	0	780
36607	0	39
70776	0	2031
36605	0	408
1908	0	640
36596	0	391
1910	0	1295
1896	0	210
1897	0	612
1898	0	347
1899	0	747
36584	0	1548
1900	0	1809
1901	0	1753
1902	0	1942
1903	0	68
1888	0	74
36578	0	1087
1889	0	741
1891	0	295
70752	0	825
1883	0	543
36569	0	1087
1881	0	1968
139604	0	1998
1880	0	488
1887	0	35
1886	0	284
70747	0	1285
1884	0	706
1875	0	289
70740	0	769
139614	0	1963
1874	0	174
1879	0	690
1878	0	948
1876	0	902
1864	0	1106
1870	0	1640
70729	0	994
1859	0	105
1857	0	640
70720	0	1475
139595	0	1710
70721	0	1475
70722	0	1475
1860	0	640
1852	0	1803
36540	0	1705
1855	0	2000
1849	0	1008
1848	0	1107
1850	0	1614
1845	0	1629
1844	0	1058
1847	0	1035
70705	0	429
1846	0	1684
36533	0	693
1841	0	263
1840	0	640
1842	0	53
70698	0	1073
1837	0	1958
1838	0	606
70696	0	1933
1839	0	833
1833	0	1021
70703	0	1475
1829	0	370
36518	0	1983
1831	0	1899
70689	0	1978
36516	0	705
105893	0	1713
1827	0	289
1821	0	640
1819	0	1959
70685	0	2046
1818	0	911
1817	0	1854
1815	0	950
36500	0	712
1814	0	1014
1811	0	373
1810	0	450
1808	0	1268
36499	0	931
1806	0	1785
70664	0	836
1802	0	598
70668	0	976
1800	0	767
1798	0	559
1799	0	640
1797	0	1106
1794	0	187
1795	0	880
1792	0	1308
1793	0	395
2032	0	516
2034	0	31
36464	0	1072
70896	0	1776
2038	0	391
2039	0	639
70911	0	1992
2042	0	916
2044	0	519
2017	0	866
70887	0	1768
70884	0	687
139758	0	2030
70883	0	850
2021	0	603
2020	0	1114
2023	0	1642
2022	0	1615
2025	0	672
70893	0	1939
36456	0	104
70892	0	1012
2028	0	291
2031	0	1275
2000	0	13
2005	0	1918
105808	0	1100
70876	0	1677
36440	0	888
70879	0	1965
2009	0	642
2014	0	307
2013	0	1717
1986	0	253
70849	0	1781
1989	0	1711
1994	0	689
1993	0	1464
1999	0	968
70856	0	793
70858	0	1984
36403	0	904
1970	0	1876
1971	0	1206
1982	0	291
1983	0	321
1979	0	1842
105761	0	1495
1959	0	450
1958	0	1750
1954	0	197
1965	0	1075
1967	0	648
1966	0	570
1960	0	741
70828	0	1013
1943	0	2038
1940	0	283
1941	0	672
1939	0	760
36368	0	4
36371	0	1014
70808	0	2013
1951	0	2006
1948	0	233
36383	0	998
70811	0	1676
36377	0	580
139669	0	1622
1927	0	1059
1926	0	712
105734	0	1004
1922	0	260
1921	0	187
1920	0	386
1935	0	2008
1933	0	640
36367	0	1129
36360	0	656
1930	0	762
36362	0	981
70798	0	585
72605	0	872
2203	0	683
2204	0	1550
173842	0	1844
2205	0	1554
2207	0	751
2192	0	387
102933	0	972
33043	0	1999
2193	0	256
2195	0	753
2196	0	956
72595	0	872
2197	0	1958
2199	0	1625
72593	0	1714
2185	0	1814
2184	0	683
2186	0	640
33033	0	2031
2188	0	1905
72583	0	1534
2177	0	275
72582	0	1024
33024	0	1692
102919	0	1261
2181	0	1629
2183	0	1358
2234	0	257
33081	0	841
143031	0	1773
2233	0	655
72639	0	1404
72632	0	1004
143027	0	1795
33084	0	139
2236	0	150
72628	0	1722
2226	0	1733
2227	0	666
2224	0	640
2225	0	535
2230	0	1704
33079	0	1822
2218	0	1629
72622	0	1666
2223	0	1733
72616	0	1759
143009	0	1688
2221	0	58
2220	0	796
2211	0	1773
2210	0	700
2208	0	284
2215	0	258
33060	0	372
72608	0	891
2213	0	1677
2269	0	1034
2270	0	583
2264	0	278
72668	0	959
2266	0	304
2267	0	1800
2260	0	263
2261	0	1226
2262	0	1857
2263	0	360
2256	0	1720
2257	0	1308
33106	0	962
102998	0	1381
2253	0	1539
143043	0	1852
2255	0	716
2254	0	1761
2249	0	237
2248	0	304
72643	0	1458
2245	0	736
2244	0	768
33092	0	1325
33093	0	1905
2241	0	482
2240	0	761
33089	0	480
2303	0	984
2300	0	322
2301	0	321
33145	0	368
2296	0	1735
2297	0	701
33146	0	424
2294	0	1750
2295	0	322
33140	0	1197
2292	0	257
2290	0	640
2291	0	858
2288	0	1010
33138	0	1996
72683	0	1662
2285	0	1650
2284	0	275
2283	0	700
2280	0	279
2279	0	747
173929	0	1554
103011	0	2011
33125	0	1611
2277	0	323
72674	0	1677
33127	0	1065
33122	0	287
2272	0	1106
2067	0	370
72469	0	2
2066	0	640
2069	0	197
2070	0	640
2073	0	764
2072	0	627
2075	0	175
2076	0	742
33181	0	77
2048	0	880
72455	0	1848
2049	0	119
142862	0	346
2050	0	1636
2051	0	1681
2053	0	1846
2054	0	1820
2056	0	291
2058	0	1996
2060	0	669
2061	0	1308
2062	0	1820
2063	0	827
72500	0	1775
2098	0	927
2096	0	689
2102	0	640
33205	0	599
142904	0	175
33208	0	1030
2105	0	1261
2104	0	798
2111	0	119
72504	0	1916
72507	0	1768
2082	0	319
2083	0	1070
2081	0	747
2086	0	1603
2090	0	150
2088	0	2032
2089	0	1018
33194	0	1116
2094	0	1664
2095	0	515
2132	0	257
2134	0	284
2131	0	1701
2143	0	235
2142	0	0
2137	0	1803
33242	0	1968
103134	0	1149
2139	0	1629
33241	0	1596
2116	0	1550
2117	0	1730
2118	0	1641
2112	0	368
33218	0	1260
2113	0	1626
2114	0	640
33230	0	146
2126	0	459
33229	0	1318
72520	0	1224
2127	0	886
33228	0	1786
2120	0	1651
72524	0	1009
2122	0	432
2167	0	490
2166	0	1672
2165	0	1637
72565	0	1770
2163	0	1716
33264	0	1044
2161	0	1027
33267	0	1967
2172	0	259
2169	0	1910
72574	0	981
72545	0	703
2144	0	932
33250	0	1105
2158	0	540
2156	0	402
33263	0	827
2154	0	615
2152	0	672
72329	0	78
2445	0	1584
32768	0	351
2434	0	756
2433	0	917
2432	0	1308
2458	0	1253
32792	0	1992
72345	0	1768
32787	0	357
2454	0	390
2455	0	1869
2476	0	344
32813	0	499
2467	0	1863
2468	0	397
32807	0	568
2470	0	268
2488	0	329
2480	0	347
32821	0	714
2508	0	285
32847	0	95
2505	0	1031
173639	0	1087
2499	0	773
72390	0	893
2526	0	1880
72411	0	1982
2525	0	1945
103261	0	1014
32859	0	1008
2518	0	465
32855	0	1120
32878	0	30
32875	0	1766
2538	0	710
32873	0	1793
2533	0	1971
72417	0	762
32868	0	529
2531	0	396
103289	0	1593
2559	0	1547
32891	0	544
2553	0	704
32887	0	1851
72436	0	1592
72437	0	1950
2306	0	1829
2307	0	570
2308	0	741
2309	0	1599
72205	0	949
2315	0	462
2313	0	204
2319	0	476
32908	0	1978
2323	0	856
2327	0	321
143130	0	2010
72208	0	945
2331	0	2008
2328	0	1607
2333	0	570
32927	0	189
2337	0	420
2338	0	28
2339	0	640
103329	0	1939
2343	0	1624
32938	0	2009
72236	0	1666
72234	0	1004
143137	0	1675
72235	0	1665
2350	0	721
2355	0	1803
72243	0	1847
2357	0	1629
72241	0	1595
2359	0	548
